movieId,userId,rating,timestamp,label,releaseYear,movieGenre1,movieGenre2,movieGenre3,movieRatingCount,movieAvgRating,movieRatingStddev,userRatedMovie1,userRatedMovie2,userRatedMovie3,userRatedMovie4,userRatedMovie5,userRatingCount,userAvgReleaseYear,userReleaseYearStddev,userAvgRating,userRatingStddev,userGenre1,userGenre2,userGenre3,userGenre4,userGenre5
924,5544,5.0,1157503310,1,1968,Adventure,Drama,Sci-Fi,5530,3.95,1.05,919,440,300,288,95,78,1987,15.72,4.49,0.64,Thriller,Drama,Action,Comedy,Adventure
337,5544,5.0,1157503424,1,1993,Drama,"","",3889,3.76,0.86,104,708,594,368,442,88,1987,16.02,4.48,0.64,Thriller,Comedy,Drama,Action,Adventure
832,5544,4.0,1157503515,1,1996,Crime,Thriller,"",3052,3.44,0.92,353,553,317,337,104,92,1987,15.72,4.49,0.64,Drama,Thriller,Comedy,Action,Adventure
165,15203,2.0,1157511273,0,1995,Action,Crime,Thriller,7392,3.50,0.89,159,322,861,694,448,100,1993,6.40,2.83,0.98,Drama,Comedy,Romance,Crime,Thriller
253,15203,3.0,1157511385,0,1994,Drama,Horror,"",6010,3.50,0.94,159,322,861,694,448,100,1993,5.49,2.81,0.97,Drama,Comedy,Romance,Crime,Thriller
509,7419,4.0,1157542551,1,1993,Drama,Romance,"",3720,3.71,1.05,111,"","","","",2,1959,24.04,3.50,0.71,Thriller,Crime,Drama,"",""
908,15022,3.5,1157583078,1,1959,Action,Adventure,Mystery,3429,4.23,0.74,923,"","","","",2,1968,38.18,3.25,2.47,Mystery,Drama,"","",""
281,9101,3.5,1157640684,1,1994,Comedy,Drama,Romance,870,3.66,0.88,431,235,16,594,750,13,1987,17.37,2.73,1.24,Drama,Crime,Comedy,Musical,Fantasy
480,9101,4.0,1157641147,1,1993,Action,Adventure,Sci-Fi,13033,3.67,0.93,778,281,431,235,16,15,1988,16.30,2.90,1.24,Drama,Comedy,Crime,Romance,Musical
780,9101,3.5,1157641194,1,1996,Action,Adventure,Sci-Fi,10271,3.37,1.06,110,527,480,778,281,18,1989,14.92,3.14,1.26,Drama,Comedy,Crime,War,Action
589,9101,3.5,1157641219,1,1991,Action,Sci-Fi,"",11483,3.94,0.90,780,110,527,480,778,19,1989,14.58,3.16,1.23,Drama,Comedy,Action,Crime,War
32,9101,4.0,1157641313,1,1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,608,356,589,780,110,24,1990,13.01,3.21,1.27,Drama,Comedy,Action,Crime,War
741,26835,5.0,1157647704,1,1995,Animation,Sci-Fi,"",1542,3.93,0.91,293,208,329,780,260,16,1992,4.46,3.44,1.18,Action,Sci-Fi,Adventure,Thriller,Crime
194,28195,4.0,1157723778,1,1995,Comedy,Drama,"",1285,3.83,0.87,829,97,919,968,115,100,1992,7.63,2.84,0.97,Drama,Comedy,Sci-Fi,Fantasy,Adventure
356,6296,3.5,1157738477,1,1994,Comedy,Drama,Romance,14426,4.03,0.95,296,858,"","","",14,1992,6.10,2.32,1.38,Crime,Drama,Thriller,Comedy,""
588,28456,2.0,1157744124,0,1992,Adventure,Animation,Children,8980,3.67,0.92,596,532,714,918,166,63,1988,14.68,3.03,0.94,Drama,Comedy,Thriller,Crime,Romance
500,28456,1.0,1157744161,0,1993,Comedy,Drama,"",7349,3.39,0.96,596,532,714,918,166,68,1988,14.18,2.91,1.01,Drama,Comedy,Thriller,Crime,Romance
594,28456,2.5,1157744245,0,1937,Animation,Children,Drama,3902,3.61,0.97,17,596,532,714,918,75,1989,13.60,2.77,1.09,Drama,Comedy,Thriller,Crime,Romance
586,23053,4.0,1157766380,1,1990,Children,Comedy,"",6155,3.09,1.00,367,356,364,595,588,11,1992,7.46,3.45,0.42,Children,Animation,Musical,Comedy,Romance
608,29115,4.5,1157804421,1,1996,Comedy,Crime,Drama,9505,4.09,0.93,296,"","","","",5,1983,24.50,1.60,1.95,Thriller,Crime,Drama,Comedy,""
377,29115,1.5,1157808974,0,1994,Action,Romance,Thriller,9053,3.49,0.94,551,866,123,608,296,15,1987,19.40,2.23,1.57,Drama,Thriller,Crime,Romance,Comedy
593,5995,4.0,1157817866,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,913,903,290,260,778,23,1982,20.41,4.20,0.86,Drama,Thriller,Action,Mystery,Sci-Fi
592,5995,4.0,1157817876,1,1989,Action,Crime,Thriller,10028,3.40,0.84,593,913,903,290,260,24,1983,20.03,4.19,0.84,Thriller,Drama,Action,Mystery,Sci-Fi
780,1892,2.0,1157820861,0,1996,Action,Adventure,Sci-Fi,10271,3.37,1.06,356,589,594,350,"",9,1987,18.93,2.67,1.03,Drama,Action,Sci-Fi,Romance,Thriller
10,1892,2.5,1157821358,0,1995,Action,Adventure,Thriller,6330,3.42,0.87,344,593,356,589,594,24,1991,11.67,2.58,0.86,Drama,Thriller,Comedy,Action,Sci-Fi
587,1892,3.0,1157822325,0,1990,Comedy,Drama,Fantasy,6405,3.43,1.00,372,337,367,253,357,41,1991,9.30,2.77,0.83,Drama,Comedy,Romance,Action,Thriller
208,1892,2.5,1157822358,0,1995,Action,Adventure,Sci-Fi,5958,2.85,1.03,372,337,367,253,357,43,1991,9.09,2.73,0.85,Drama,Comedy,Romance,Action,Thriller
17,1892,3.5,1157822405,1,1995,Drama,Romance,"",4556,3.97,0.94,372,337,367,253,357,47,1992,8.72,2.73,0.82,Drama,Comedy,Romance,Action,Thriller
788,1892,3.0,1157822517,0,1996,Comedy,Fantasy,Romance,4208,2.87,1.08,19,17,372,337,367,51,1992,8.40,2.75,0.81,Drama,Comedy,Romance,Action,Thriller
832,1892,3.0,1157822708,0,1996,Crime,Thriller,"",3052,3.44,0.92,920,19,17,372,337,54,1991,10.94,2.77,0.79,Drama,Comedy,Romance,Action,Thriller
5,1892,2.0,1157822827,0,1995,Comedy,"","",2629,3.06,0.98,920,19,17,372,337,57,1991,10.68,2.75,0.79,Drama,Comedy,Romance,Action,Thriller
344,5178,3.0,1157859624,0,1994,Comedy,"","",8273,2.98,1.11,935,381,165,480,541,58,1982,18.88,3.49,0.57,Comedy,Romance,Drama,Thriller,Action
904,3629,3.5,1157867261,1,1954,Mystery,Thriller,"",3845,4.25,0.77,293,50,720,745,541,11,1990,11.30,4.00,0.71,Thriller,Action,Crime,Animation,Sci-Fi
750,3629,3.5,1157867264,1,1964,Comedy,War,"",5151,4.24,0.88,904,293,50,720,745,12,1987,15.14,3.96,0.69,Thriller,Action,Mystery,Crime,Animation
223,3629,4.0,1157867296,1,1994,Comedy,"","",5102,3.86,0.97,750,904,293,50,720,13,1985,15.92,3.92,0.67,Thriller,Action,Mystery,Crime,Comedy
780,3629,3.0,1157867615,0,1996,Action,Adventure,Sci-Fi,10271,3.37,1.06,32,296,608,457,589,24,1989,12.18,4.12,0.68,Thriller,Crime,Action,Drama,Comedy
110,3629,3.5,1157867624,1,1995,Action,Drama,War,11637,4.04,0.97,32,296,608,457,589,25,1989,11.99,4.08,0.70,Thriller,Crime,Action,Drama,Comedy
47,25478,4.5,1157875176,1,1995,Mystery,Thriller,"",9335,4.06,0.87,608,593,480,527,260,11,1989,9.94,4.05,1.27,Thriller,Drama,Crime,Comedy,Action
539,2232,2.0,1157883249,0,1993,Comedy,Drama,Romance,6177,3.50,0.97,897,235,949,728,541,100,1985,18.06,3.43,0.91,Drama,Romance,Comedy,Thriller,Crime
377,2232,3.0,1157884197,0,1994,Action,Romance,Thriller,9053,3.49,0.94,897,235,949,728,541,100,1984,18.71,3.25,0.97,Drama,Romance,Comedy,Thriller,Crime
368,2232,3.0,1157884644,0,1994,Adventure,Comedy,Western,3756,3.39,0.89,897,235,949,728,541,100,1985,17.73,3.21,0.92,Drama,Romance,Comedy,Thriller,Crime
282,2232,3.0,1157884681,0,1994,Drama,"","",2426,3.39,1.00,897,235,949,728,541,100,1986,17.16,3.19,0.91,Drama,Romance,Comedy,Thriller,Crime
587,2232,3.0,1157885103,0,1990,Comedy,Drama,Fantasy,6405,3.43,1.00,897,235,949,728,541,100,1987,16.36,3.15,0.90,Drama,Romance,Comedy,Thriller,Crime
353,2232,3.0,1157885287,0,1994,Action,Crime,Fantasy,3640,3.50,1.00,897,235,949,728,541,100,1987,16.36,3.10,0.88,Drama,Romance,Comedy,Thriller,Crime
324,2232,3.0,1157885834,0,1994,Comedy,Drama,"",101,3.77,0.96,208,897,235,949,728,100,1987,16.27,3.02,0.86,Drama,Romance,Comedy,Thriller,Adventure
194,2232,3.0,1157885941,0,1995,Comedy,Drama,"",1285,3.83,0.87,111,208,897,235,949,100,1987,15.99,2.97,0.82,Drama,Romance,Comedy,Thriller,Adventure
587,22315,5.0,1157921779,1,1990,Comedy,Drama,Fantasy,6405,3.43,1.00,648,367,480,588,592,10,1988,17.49,3.75,0.63,Action,Adventure,Thriller,Children,Comedy
380,28191,4.5,1157922805,1,1994,Action,Adventure,Comedy,9364,3.48,0.93,780,1,356,442,410,9,1994,1.30,3.56,1.04,Adventure,Comedy,Action,Sci-Fi,Fantasy
377,28191,3.5,1157922882,1,1994,Action,Romance,Thriller,9053,3.49,0.94,318,296,380,780,1,13,1994,1.07,3.73,1.15,Comedy,Adventure,Action,Thriller,Drama
165,28191,5.0,1157923132,1,1995,Action,Crime,Thriller,7392,3.50,0.89,593,364,50,47,733,20,1994,1.41,3.88,1.00,Thriller,Action,Adventure,Comedy,Crime
223,28191,4.0,1157923658,1,1994,Comedy,"","",5102,3.86,0.97,6,745,293,474,353,36,1993,3.15,3.97,0.89,Action,Thriller,Crime,Adventure,Drama
671,28191,5.0,1157923678,1,1996,Comedy,Sci-Fi,"",1382,3.65,1.08,223,6,745,293,474,37,1993,3.11,3.97,0.87,Action,Thriller,Crime,Adventure,Drama
95,28191,4.0,1157924951,1,1996,Action,Adventure,Thriller,4791,3.10,0.95,587,500,208,586,316,46,1993,2.93,3.92,0.86,Action,Thriller,Comedy,Drama,Adventure
16,28191,3.5,1157925820,1,1995,Crime,Drama,"",3846,3.81,0.85,368,750,788,288,924,55,1992,6.46,3.88,0.89,Action,Thriller,Comedy,Adventure,Drama
440,28191,4.0,1157925871,1,1993,Comedy,Romance,"",4180,3.60,0.81,10,16,368,750,788,57,1992,6.37,3.88,0.87,Action,Thriller,Comedy,Adventure,Drama
832,28191,3.0,1157925881,0,1996,Crime,Thriller,"",3052,3.44,0.92,551,440,10,16,368,59,1992,6.26,3.88,0.86,Action,Thriller,Comedy,Adventure,Drama
778,28191,4.0,1157925992,1,1996,Comedy,Crime,Drama,5195,4.00,0.90,420,551,440,10,16,61,1992,6.18,3.86,0.85,Action,Thriller,Comedy,Adventure,Crime
653,28191,4.0,1157926013,1,1996,Action,Adventure,Fantasy,3148,3.22,0.97,778,420,551,440,10,62,1992,6.14,3.86,0.85,Action,Thriller,Comedy,Adventure,Crime
802,28191,3.5,1157926214,1,1996,Drama,Romance,"",2710,3.46,0.97,112,151,653,778,420,65,1992,6.03,3.86,0.83,Action,Thriller,Comedy,Adventure,Crime
173,28191,4.0,1157926244,1,1995,Action,Crime,Sci-Fi,3208,2.56,1.02,466,802,112,151,653,67,1992,5.95,3.85,0.82,Action,Thriller,Comedy,Adventure,Drama
44,28191,3.0,1157927740,0,1995,Action,Adventure,Fantasy,2293,2.64,1.10,145,172,70,485,315,76,1992,5.63,3.89,0.80,Action,Comedy,Thriller,Drama,Adventure
673,28191,3.5,1157928759,1,1996,Adventure,Animation,Children,2192,2.67,1.11,198,256,145,172,70,79,1992,5.53,3.88,0.79,Action,Comedy,Thriller,Drama,Crime
741,28191,4.5,1157929427,1,1995,Animation,Sci-Fi,"",1542,3.93,0.91,673,198,256,145,172,80,1992,5.51,3.88,0.79,Action,Comedy,Thriller,Drama,Adventure
34,28191,0.5,1157930804,0,1995,Children,Drama,"",7042,3.63,1.11,648,858,482,522,180,86,1992,5.79,3.90,0.77,Action,Comedy,Thriller,Drama,Crime
610,28191,4.0,1157933547,1,1981,Action,Adventure,Animation,1723,3.36,1.05,31,224,585,953,168,100,1992,7.19,3.79,0.83,Action,Comedy,Thriller,Drama,Crime
830,28191,4.0,1157934318,1,1996,Comedy,"","",1484,3.05,1.07,637,170,303,610,31,100,1992,7.28,3.73,0.90,Action,Comedy,Thriller,Drama,Crime
227,28191,3.5,1157934954,1,1994,Action,Thriller,"",1013,3.05,0.87,203,60,327,830,637,100,1992,7.30,3.73,0.85,Action,Comedy,Thriller,Drama,Crime
664,15555,4.0,1157948136,1,1996,Comedy,"","",88,3.23,1.05,39,595,345,344,482,6,1993,1.37,3.92,0.20,Drama,Comedy,Romance,Thriller,Crime
175,15555,4.5,1157948217,1,1995,Drama,"","",1043,3.50,1.10,480,765,253,356,608,12,1994,1.42,4.04,0.26,Drama,Comedy,Thriller,Romance,Crime
180,15555,4.5,1157948238,1,1995,Comedy,Romance,"",1809,3.57,0.98,364,175,480,765,253,14,1994,1.33,4.07,0.27,Drama,Comedy,Thriller,Romance,Crime
62,15555,4.5,1157948256,1,1995,Drama,"","",4221,3.70,1.00,648,180,364,175,480,16,1994,1.31,4.09,0.27,Drama,Comedy,Thriller,Romance,Adventure
282,15555,4.5,1157948273,1,1994,Drama,"","",2426,3.39,1.00,288,719,62,648,180,19,1994,1.26,4.08,0.30,Drama,Comedy,Thriller,Romance,Crime
509,15555,4.5,1157948296,1,1993,Drama,Romance,"",3720,3.71,1.05,802,282,288,719,62,21,1994,1.25,4.10,0.30,Drama,Comedy,Thriller,Romance,Crime
235,3629,4.0,1157953902,1,1994,Comedy,Drama,"",3605,3.64,0.96,529,180,610,905,778,57,1984,19.13,3.74,0.88,Drama,Thriller,Crime,Comedy,Action
16,3629,4.0,1157953997,1,1995,Crime,Drama,"",3846,3.81,0.85,235,529,180,610,905,58,1984,19.00,3.74,0.87,Drama,Thriller,Comedy,Crime,Action
920,2202,0.5,1157964162,0,1939,Drama,Romance,War,3103,3.82,1.10,337,"","","","",3,1994,1.00,2.67,2.02,Drama,"","","",""
509,5249,3.0,1157985107,0,1993,Drama,Romance,"",3720,3.71,1.05,508,19,"","","",4,1994,1.50,3.12,0.75,Drama,Comedy,"","",""
350,5249,4.0,1157985124,1,1994,Drama,Mystery,Thriller,3475,3.48,0.81,508,19,"","","",5,1994,1.41,3.10,0.65,Drama,Comedy,"","",""
784,18821,4.5,1157993819,1,1996,Comedy,Thriller,"",3116,2.70,1.05,"","","","","",3,1994,1.53,2.67,0.29,"","","","",""
592,18821,5.0,1157995075,1,1989,Action,Crime,Thriller,10028,3.40,0.84,457,356,296,593,215,10,1990,12.78,3.90,0.91,Thriller,Drama,Comedy,Romance,Crime
968,7469,4.5,1158016445,1,1968,Horror,Sci-Fi,Thriller,1824,3.64,1.06,800,914,899,596,953,93,1985,17.39,3.64,1.33,Drama,Thriller,Crime,Comedy,Romance
235,8118,3.5,1158020664,1,1994,Comedy,Drama,"",3605,3.64,0.96,750,19,"","","",2,1979,21.92,5.00,0.00,Comedy,War,"","",""
296,8118,5.0,1158021116,1,1994,Comedy,Crime,Drama,14616,4.17,0.98,104,337,235,750,19,5,1988,13.69,4.30,0.76,Comedy,Drama,War,"",""
972,11189,3.0,1158035323,0,1954,Drama,"","",29,3.28,0.71,27,180,48,34,175,55,1987,16.97,3.54,0.82,Comedy,Drama,Children,Adventure,Fantasy
208,3629,3.5,1158039585,1,1995,Action,Adventure,Sci-Fi,5958,2.85,1.03,512,316,10,193,509,73,1985,18.42,3.63,0.87,Drama,Thriller,Action,Crime,Comedy
161,3629,3.0,1158040804,0,1995,Drama,Thriller,War,5113,3.74,0.80,356,272,208,512,316,79,1986,17.88,3.58,0.91,Drama,Thriller,Comedy,Action,Adventure
173,9744,1.0,1158061226,0,1995,Action,Crime,Sci-Fi,3208,2.56,1.02,497,235,16,"","",4,1994,0.82,3.12,0.75,Drama,Comedy,Romance,Crime,""
908,9744,3.0,1158061245,0,1959,Action,Adventure,Mystery,3429,4.23,0.74,497,235,16,"","",5,1994,0.84,2.70,1.15,Drama,Comedy,Romance,Crime,""
593,9744,3.5,1158062121,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,296,497,235,16,"",8,1990,12.56,3.00,1.07,Drama,Comedy,Crime,Thriller,Romance
168,2915,1.5,1158063889,0,1995,Action,Drama,Romance,2557,3.06,1.12,215,367,246,616,552,98,1985,17.49,3.56,0.74,Drama,Romance,Comedy,Thriller,Action
173,3424,2.5,1158075639,0,1995,Action,Crime,Sci-Fi,3208,2.56,1.02,653,"","","","",5,1995,0.89,2.70,0.57,Action,Adventure,Fantasy,"",""
50,3424,4.5,1158076068,1,1995,Crime,Mystery,Thriller,10221,4.35,0.75,32,589,377,588,318,19,1993,4.41,3.08,0.61,Action,Sci-Fi,Thriller,Adventure,Crime
736,3424,3.0,1158076116,0,1996,Action,Adventure,Romance,6990,3.18,1.02,47,593,50,32,589,22,1993,4.15,3.23,0.69,Action,Thriller,Crime,Sci-Fi,Adventure
610,3424,3.0,1158077336,0,1981,Action,Adventure,Animation,1723,3.36,1.05,198,6,34,733,316,33,1993,3.47,3.27,0.60,Thriller,Action,Crime,Adventure,Sci-Fi
303,3424,2.5,1158078618,0,1995,Action,Thriller,Western,1485,3.06,0.94,198,6,34,733,316,40,1993,3.77,3.16,0.61,Thriller,Action,Crime,Adventure,Sci-Fi
737,3424,1.5,1158083076,0,1996,Action,Sci-Fi,"",930,2.15,1.18,910,431,293,353,474,59,1992,6.42,3.08,0.69,Thriller,Action,Crime,Adventure,Drama
517,3424,2.5,1158088504,0,1993,Action,Drama,Mystery,755,3.11,0.91,910,431,293,353,474,70,1992,5.95,2.95,0.73,Thriller,Action,Crime,Adventure,Drama
150,3424,3.0,1158093359,0,1995,Adventure,Drama,IMAX,10324,3.86,0.86,145,910,431,293,353,75,1992,6.25,2.93,0.72,Thriller,Action,Crime,Drama,Adventure
1,5995,3.5,1158142404,1,1995,Adventure,Animation,Children,10759,3.91,0.89,457,589,592,593,913,30,1985,18.23,4.03,0.86,Thriller,Action,Drama,Sci-Fi,Mystery
288,5995,4.0,1158142547,1,1994,Action,Crime,Thriller,5165,3.24,1.18,380,780,1,457,589,33,1985,17.60,3.98,0.83,Thriller,Action,Drama,Sci-Fi,Adventure
805,5052,4.0,1158193236,1,1996,Drama,Thriller,"",2550,3.67,0.90,158,337,3,"","",6,1994,0.84,3.17,1.47,Romance,Adventure,Children,Drama,Comedy
736,9583,1.0,1158196234,0,1996,Action,Adventure,Romance,6990,3.18,1.02,356,608,318,110,1,9,1989,13.53,3.72,1.23,Drama,Comedy,Crime,War,Action
648,24245,2.0,1158196580,0,1996,Action,Adventure,Mystery,8117,3.37,0.90,293,555,296,21,111,30,1993,3.62,2.93,1.23,Crime,Thriller,Drama,Comedy,Adventure
364,9583,3.0,1158196625,0,1994,Adventure,Animation,Children,8464,3.78,0.93,858,595,356,608,318,12,1989,12.84,3.58,1.35,Drama,Crime,Comedy,Romance,Fantasy
480,22432,3.0,1158197533,0,1993,Action,Adventure,Sci-Fi,13033,3.67,0.93,356,593,296,543,"",6,1984,21.84,4.25,1.17,Thriller,Comedy,Romance,Crime,Drama
457,22432,5.0,1158197536,1,1993,Thriller,"","",10736,3.97,0.78,356,593,296,543,"",7,1985,20.20,4.07,1.17,Thriller,Comedy,Romance,Crime,Drama
50,3118,5.0,1158204495,1,1995,Crime,Mystery,Thriller,10221,4.35,0.75,318,454,186,543,168,10,1994,1.07,3.70,1.06,Romance,Comedy,Drama,Thriller,Action
497,14745,4.5,1158242615,1,1993,Comedy,Romance,"",3047,3.88,0.91,235,595,6,316,10,50,1988,14.31,3.95,0.51,Comedy,Thriller,Drama,Action,Romance
435,28405,1.5,1158244319,0,1993,Comedy,Sci-Fi,"",2943,2.59,0.99,337,3,551,"","",5,1982,25.39,3.50,0.71,Romance,Musical,Fantasy,Children,Drama
592,18416,3.5,1158271028,1,1989,Action,Crime,Thriller,10028,3.40,0.84,79,491,542,911,930,10,1986,17.27,3.65,0.41,Thriller,Drama,Romance,Action,Crime
380,18416,4.0,1158271093,1,1994,Action,Adventure,Comedy,9364,3.48,0.93,592,79,491,542,911,12,1987,15.83,3.58,0.42,Thriller,Drama,Romance,Action,Crime
260,7412,3.0,1158275303,0,1977,Action,Adventure,Sci-Fi,11958,4.19,0.91,904,353,"","","",4,1984,20.34,3.25,0.96,Thriller,Action,Mystery,Fantasy,Crime
47,7412,3.5,1158275787,1,1995,Mystery,Thriller,"",9335,4.06,0.87,32,551,919,593,541,14,1984,17.35,3.79,0.85,Thriller,Action,Fantasy,Sci-Fi,Crime
223,7412,4.0,1158275991,1,1994,Comedy,"","",5102,3.86,0.97,47,32,551,919,593,15,1985,16.92,3.77,0.82,Thriller,Action,Fantasy,Sci-Fi,Mystery
553,26674,3.5,1158288834,1,1993,Action,Drama,Western,3208,3.68,0.92,290,318,788,586,36,45,1984,18.07,3.38,0.89,Drama,Comedy,Thriller,Romance,Action
11,26674,3.0,1158288937,0,1995,Comedy,Drama,Romance,3846,3.69,0.88,553,290,318,788,586,46,1984,17.91,3.38,0.88,Drama,Comedy,Thriller,Romance,Action
364,25806,4.5,1158337109,1,1994,Adventure,Animation,Children,8464,3.78,0.93,47,110,356,673,186,9,1994,0.60,4.00,0.87,Romance,Drama,Comedy,Children,War
370,14637,2.5,1158374927,0,1994,Action,Comedy,"",3087,2.96,1.05,"","","","","",3,1994,1.53,1.33,0.58,"","","","",""
466,14637,0.5,1158374944,0,1993,Action,Comedy,War,2919,2.91,1.02,"","","","","",4,1994,1.29,1.62,0.75,"","","","",""
34,14637,0.5,1158375058,0,1995,Children,Drama,"",7042,3.63,1.11,"","","","","",6,1994,1.21,1.25,0.82,"","","","",""
788,10012,2.5,1158379217,0,1996,Comedy,Fantasy,Romance,4208,2.87,1.08,344,163,249,288,361,100,1992,8.74,3.45,1.04,Drama,Comedy,Action,Thriller,Adventure
912,10012,3.0,1158379226,0,1942,Drama,Romance,"",5256,4.27,0.85,344,163,249,288,361,100,1992,8.75,3.46,1.03,Drama,Comedy,Action,Thriller,Adventure
410,10012,4.0,1158379245,1,1993,Children,Comedy,Fantasy,3972,2.99,0.93,344,163,249,288,361,100,1992,10.11,3.46,1.03,Drama,Comedy,Action,Thriller,Adventure
780,7031,4.0,1158382301,1,1996,Action,Adventure,Sci-Fi,10271,3.37,1.06,316,296,593,589,356,12,1991,4.99,4.42,0.73,Action,Thriller,Drama,Sci-Fi,Romance
253,5995,3.5,1158400032,1,1994,Drama,Horror,"",6010,3.50,0.94,327,10,356,316,555,47,1987,15.74,3.80,0.82,Thriller,Action,Drama,Sci-Fi,Adventure
367,5995,3.5,1158400110,1,1994,Action,Comedy,Crime,7577,3.16,1.00,344,253,327,10,356,53,1987,14.98,3.70,0.84,Thriller,Action,Drama,Sci-Fi,Adventure
531,6845,4.0,1158418551,1,1993,Children,Drama,"",1660,3.49,0.96,783,920,597,661,919,17,1979,24.04,3.74,1.06,Children,Musical,Animation,Fantasy,Drama
926,6845,5.0,1158421645,1,1950,Drama,"","",1076,4.21,0.83,912,551,901,938,899,24,1975,23.39,3.85,0.96,Musical,Children,Drama,Animation,Romance
273,6845,4.5,1158422229,1,1994,Drama,Horror,Sci-Fi,1633,3.11,0.97,12,922,926,912,551,27,1974,23.39,3.93,0.96,Musical,Children,Drama,Romance,Animation
296,29263,2.0,1158428318,0,1994,Comedy,Crime,Drama,14616,4.17,0.98,592,432,832,920,594,6,1975,28.77,4.25,0.76,Thriller,Crime,Drama,Action,Romance
593,29263,5.0,1158428410,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,356,110,380,457,592,11,1983,22.64,4.18,0.93,Thriller,Drama,Action,Romance,War
454,29263,4.0,1158428790,1,1993,Drama,Thriller,"",5500,3.51,0.81,597,150,329,349,648,28,1988,15.27,4.32,0.68,Drama,Adventure,Thriller,Action,Crime
